candidate_id,allocation,overlap,allocation_stratum,origin_type,doc_id,page,language,context_unit_id,alternate_context_unit_id,openai_statement_ids,claude_statement_ids,openai_codes,claude_codes,openai_odr,claude_odr,match_score,match_method,candidate_span_sha256
PC-06309,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,55,en,PRD-0076-P0055-U01,,openai:PRD-0076-P0055-U01:S002,,INTEROP.domestic,,proposal,,,,b614917a44e7a67cd4929b788ac05e46e64fd2d771b1cf59b51a78a252770045
PC-06310,Dominik,False,en|both,both,UK_BoE_2023_TechWP,55,en,PRD-0076-P0055-U01,PRD-0076-P0055-U01,openai:PRD-0076-P0055-U01:S004,claude:PRD-0076-P0055-U01:S002,SYS.design,PRIV.MIN,proposal,proposal,1.0,raw_equal,320e506badd2223fbafbfd9724c67db88f1b99a49aec6fa0ef7a43708f8f0c49
PC-06311,Dominik,False,en|both,both,UK_BoE_2023_TechWP,55,en,PRD-0076-P0055-U01,PRD-0076-P0055-U01,openai:PRD-0076-P0055-U01:S003,claude:PRD-0076-P0055-U01:S003,INTEROP.domestic,PRIV.PET,proposal,proposal,1.0,raw_equal,9008e477bdcdb2ec677d7c22c2fdf9874454e93325f2590b0a8d160668b14a31
PC-06312,Dominik,False,en|both,both,UK_BoE_2023_TechWP,56,en,PRD-0076-P0056-U01,PRD-0076-P0056-U01,openai:PRD-0076-P0056-U01:S003,claude:PRD-0076-P0056-U01:S002,PRIV.ANON,PRIV.ANON,proposal,proposal,1.0,raw_contains,7a054b48f6695d555b476ba4a72817fe05d903770c1f81494b9e0fb3046ce3c7
PC-06313,Martin,False,en|both,both,UK_BoE_2023_TechWP,56,en,PRD-0076-P0056-U01,PRD-0076-P0056-U01,openai:PRD-0076-P0056-U01:S005,claude:PRD-0076-P0056-U01:S003,PRIV.ANON,PRIV.ANON,proposal,decision,1.0,raw_equal,30b6c2dab0f4357fc4abcf660c61b608301b6c83d4648ce6656e3ce7a14cf915
PC-06314,Dominik,False,en|both,both,UK_BoE_2023_TechWP,56,en,PRD-0076-P0056-U01,PRD-0076-P0056-U01,openai:PRD-0076-P0056-U01:S006,claude:PRD-0076-P0056-U01:S005,KYC.INTERMED,PRIV.BAL,proposal,decision,1.0,raw_contains,f4e5910d8cda062889100be76967905afef830f5a15e4c883b542657214c46c3
PC-06315,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,56,en,PRD-0076-P0056-U01,,openai:PRD-0076-P0056-U01:S002,,SYS.design,,proposal,,,,f556a3b530254720ec896d5e7c8affbce048e012690255ef7e18f2a0c47eb6d0
PC-06316,Dominik,False,en|both,both,UK_BoE_2023_TechWP,56,en,PRD-0076-P0056-U01,PRD-0076-P0056-U01,openai:PRD-0076-P0056-U01:S001,claude:PRD-0076-P0056-U01:S004,PRIV.CB.visibility.opaque,KYC.INTERMED,proposal,decision,1.0,raw_equal,5f637ee89d12bc2ab10150114bc21d2ed4a9cffb08d420a88e4c28cbcee53547
PC-06317,Martin,False,en|both,both,UK_BoE_2023_TechWP,56,en,PRD-0076-P0056-U01,PRD-0076-P0056-U01,openai:PRD-0076-P0056-U01:S004,claude:PRD-0076-P0056-U01:S001,PRIV.ANON,PRIV.ANON,proposal,proposal,1.0,raw_equal,000fd12975006129fc7f8d1501c1072413b7517afd7c7a418cfb42badc8cd602
PC-06318,both,True,en|openai_only,openai_only,UK_BoE_2023_TechWP,58,en,PRD-0076-P0058-U01,,openai:PRD-0076-P0058-U01:S003,,SYS.design,,proposal,,,,8eb92bd0f48ba6bb997e2641aaacfdfe4fcdb8905608acb775d012960e286a1c
PC-06319,Dominik,False,en|both,both,UK_BoE_2023_TechWP,58,en,PRD-0076-P0058-U01,PRD-0076-P0058-U01,openai:PRD-0076-P0058-U01:S004,claude:PRD-0076-P0058-U01:S003,INTEROP.domestic,SYS.design,proposal,proposal,1.0,raw_equal,1f8883a10453fe730a84d98b85bf08ca65448f77d20b2196d76ae13e38a6bb1a
PC-06320,both,True,en|both,both,UK_BoE_2023_TechWP,58,en,PRD-0076-P0058-U01,PRD-0076-P0058-U01,openai:PRD-0076-P0058-U01:S002,claude:PRD-0076-P0058-U01:S001,ADOPT.experience,SYS.design,proposal,decision,1.0,raw_equal,c9bf73d681fcac1d059aa5cbe35f1a14c16e7b3b31a7713a0599d88be8558887
PC-06321,Dominik,False,en|both,both,UK_BoE_2023_TechWP,58,en,PRD-0076-P0058-U01,PRD-0076-P0058-U01,openai:PRD-0076-P0058-U01:S001,claude:PRD-0076-P0058-U01:S002,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,8eb92bd0f48ba6bb997e2641aaacfdfe4fcdb8905608acb775d012960e286a1c
PC-06322,Martin,False,en|both,both,UK_BoE_2023_TechWP,59,en,PRD-0076-P0059-U01,,openai:PRD-0076-P0059-U01:S001,claude:PRD-0076-P0059-U01:S002,OPS.resilience,OPS.resilience,proposal,proposal,1.0,raw_equal,c6c2dc0c159c8b2b2216699cd96b1cd9adc0b6f72b1105a1469fc06ff03ff23d
PC-06323,Martin,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,59,en,PRD-0076-P0059-U01,,,claude:PRD-0076-P0059-U01:S001,,OPS.resilience,,proposal,,,22bc5fc48bce275f0e25cc3cffc1d855ee896b3ebc8eac6123d71ff0c2be82b4
PC-06324,Dominik,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,60,en,PRD-0076-P0060-U01,,,claude:PRD-0076-P0060-U01:S001,,SYS.design,,proposal,,,1bbf9fb71e98d6d3c25588709945f189a1b43ef31461445954fa228c9af59d14
PC-06325,Dominik,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,60,en,PRD-0076-P0060-U01,,,claude:PRD-0076-P0060-U01:S003,,INTEROP.domestic,,proposal,,,c1634bce17bfe56e2addd753fa46be99ecfe9624725b1f33a10fc20c7e65f430
PC-06326,Dominik,False,en|both,both,UK_BoE_2023_TechWP,60,en,PRD-0076-P0060-U01,PRD-0076-P0060-U01,openai:PRD-0076-P0060-U01:S001,claude:PRD-0076-P0060-U01:S002,INTEROP.domestic,SYS.design,proposal,proposal,1.0,raw_equal,1bbf9fb71e98d6d3c25588709945f189a1b43ef31461445954fa228c9af59d14
PC-06327,Dominik,False,en|both,both,UK_BoE_2023_TechWP,61,en,PRD-0076-P0061-U01,PRD-0076-P0061-U01,openai:PRD-0076-P0061-U01:S003,claude:PRD-0076-P0061-U01:S003,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,302e18c920318a15bac4128cde4f8e12f6448fb7f2d0a9fbd89d34b79075c936
PC-06328,Dominik,False,en|both,both,UK_BoE_2023_TechWP,61,en,PRD-0076-P0061-U01,PRD-0076-P0061-U01,openai:PRD-0076-P0061-U01:S004,claude:PRD-0076-P0061-U01:S002,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,0defd444dcb115b0128449b73c9419d12a6a3c2ef6658de5fbaaa1f2f8b64d21
PC-06329,both,True,en|both,both,UK_BoE_2023_TechWP,61,en,PRD-0076-P0061-U01,PRD-0076-P0061-U01,openai:PRD-0076-P0061-U01:S005,claude:PRD-0076-P0061-U01:S001,OPS.resilience,SYS.design,proposal,proposal,1.0,raw_equal,f3ce3b1a21d8127739049fd6c584ac6179f694e0d3d7610bfc83b4de787952c0
PC-06330,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,61,en,PRD-0076-P0061-U01,,openai:PRD-0076-P0061-U01:S006,,INST.mandate,,proposal,,,,302e18c920318a15bac4128cde4f8e12f6448fb7f2d0a9fbd89d34b79075c936
PC-06331,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,61,en,PRD-0076-P0061-U01,,openai:PRD-0076-P0061-U01:S002,,TECH.DLT,,proposal,,,,3ab4bc243ead747510b20ff98671a29acee04206d1bde9b3e7d0352338dafd90
PC-06332,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,61,en,PRD-0076-P0061-U01,,openai:PRD-0076-P0061-U01:S001,,SYS.design,,proposal,,,,8d3e38ee050fcdeb8775903e554e4de0396743b16ee4b414df0b26489934e1c5
PC-06333,both,True,en|both,both,UK_BoE_2023_TechWP,63,en,PRD-0076-P0063-U01,PRD-0076-P0063-U01,openai:PRD-0076-P0063-U01:S002,claude:PRD-0076-P0063-U01:S004,INTEROP.domestic,SYS.design,proposal,proposal,1.0,raw_equal,35aa02c3561d3796cbcdb7d487846b18394240f318043eab7557c662fb33808d
PC-06334,both,True,en|both,both,UK_BoE_2023_TechWP,63,en,PRD-0076-P0063-U01,,openai:PRD-0076-P0063-U01:S005,claude:PRD-0076-P0063-U01:S005,ACCESS.universal,ACCESS.universal,proposal,proposal,1.0,raw_equal,9f24e88e7031da302d6a05e658e0156d4aeff114ca96ff716561134cec0319cb
PC-06335,both,True,en|both,both,UK_BoE_2023_TechWP,63,en,PRD-0076-P0063-U01,,openai:PRD-0076-P0063-U01:S003,claude:PRD-0076-P0063-U01:S002,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,20210cf552575f6944b710b58351984e4f84d00b5552632f869e96d6e41222e4
PC-06336,Martin,False,en|both,both,UK_BoE_2023_TechWP,63,en,PRD-0076-P0063-U01,PRD-0076-P0063-U01,openai:PRD-0076-P0063-U01:S001,claude:PRD-0076-P0063-U01:S001,ACCESS.universal,SYS.design,proposal,proposal,1.0,raw_equal,75bb5df66e86b59565c1fd33ba3342a8ffbdd28d27e6c382f80983d00dc0b9dc
PC-06337,Martin,False,en|both,both,UK_BoE_2023_TechWP,63,en,PRD-0076-P0063-U01,PRD-0076-P0063-U01,openai:PRD-0076-P0063-U01:S004,claude:PRD-0076-P0063-U01:S003,INST.mandate,SYS.design,proposal,proposal,1.0,raw_contains,9b7db91e308c9f87f8f9e69b8e4929ad03e42f3abd98aac9ee28a25058cede31
PC-06338,Dominik,False,en|both,both,UK_BoE_2023_TechWP,64,en,PRD-0076-P0064-U01,,openai:PRD-0076-P0064-U01:S001,claude:PRD-0076-P0064-U01:S001,ADOPT.experience,SYS.design,proposal,proposal,1.0,raw_equal,e87f7cdb283d5ccca402c2e3d1de00177cea2ac30b240fc8e11a2622f2f9759b
PC-06339,Martin,False,en|both,both,UK_BoE_2023_TechWP,64,en,PRD-0076-P0064-U01,,openai:PRD-0076-P0064-U01:S003,claude:PRD-0076-P0064-U01:S003,INTEROP.domestic,SYS.design,proposal,proposal,1.0,raw_equal,613895dcbeaa0cbf460c615cb1a3162fdc753109b7a277c17a44d4887cda2786
PC-06340,both,True,en|both,both,UK_BoE_2023_TechWP,64,en,PRD-0076-P0064-U01,,openai:PRD-0076-P0064-U01:S002,claude:PRD-0076-P0064-U01:S002,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,c2aba8ace6cb6d9759727e816295f522bca619a9d62de4e54786262e23228c88
PC-06341,both,True,en|both,both,UK_BoE_2023_TechWP,64,en,PRD-0076-P0064-U01,PRD-0076-P0064-U01,openai:PRD-0076-P0064-U01:S004,claude:PRD-0076-P0064-U01:S004,INTEROP.domestic,PROC.pilot_learning,finding,finding,1.0,raw_contains,045f4c450df8a59b8fbf6ad4e6e0d7f3edf9820a8344ff65e18ba61b184bdb37
PC-06342,Dominik,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,64,en,PRD-0076-P0064-U01,,,claude:PRD-0076-P0064-U01:S005,,PROC.pilot_learning,,finding,,,8eecf0117e0b33d398eddba1e99e7eca200196c34450a226cb92def4078ff3e6
PC-06343,Dominik,False,en|both,both,UK_BoE_2023_TechWP,65,en,PRD-0076-P0065-U01,PRD-0076-P0065-U01,openai:PRD-0076-P0065-U01:S002,claude:PRD-0076-P0065-U01:S002,OPS.resilience,OPS.resilience,proposal,finding,1.0,raw_equal,574da9161083b29040024e14d3516eed51f0379196bde612f68f03527cc22c0d
PC-06344,Martin,False,en|both,both,UK_BoE_2023_TechWP,65,en,PRD-0076-P0065-U01,PRD-0076-P0065-U01,openai:PRD-0076-P0065-U01:S001,claude:PRD-0076-P0065-U01:S001,SYS.design,OPS.resilience,proposal,proposal,1.0,raw_contains,1f272532ac610eb935a19b370d3466e4e4b2c550442c44333f11a28b1489bcfa
PC-06345,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,66,en,PRD-0076-P0066-U01,,openai:PRD-0076-P0066-U01:S003,,KYC.INTERMED,,proposal,,,,caadc606797b1fb9cef7d0a38fe19ec4ad89b80b63a2917e918b831392256ddc
PC-06346,Martin,False,en|both,both,UK_BoE_2023_TechWP,66,en,PRD-0076-P0066-U01,PRD-0076-P0066-U01,openai:PRD-0076-P0066-U01:S001,claude:PRD-0076-P0066-U01:S001;claude:PRD-0076-P0066-U01:S002,SYS.design,KYC.INTERMED;PRIV.CB.visibility.opaque,proposal,proposal,1.0,raw_equal,7d8aa56257f99353a2542f1cdd00263cf4478e027abe5c286614455b3618c394
PC-06347,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,66,en,PRD-0076-P0066-U01,,openai:PRD-0076-P0066-U01:S004,,PRIV.CB.visibility.opaque,,proposal,,,,207c7aedd0a289dfc26b2722acaf258f3d5cbf1caf38b9054b245da59aa6bf96
PC-06348,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,66,en,PRD-0076-P0066-U01,,openai:PRD-0076-P0066-U01:S002,,INTEROP.domestic,,proposal,,,,ab8657539f6f3779a848b907fe20a333f65f2f9a6fec8f91ba5be479696675a0
PC-06349,both,True,en|openai_only,openai_only,UK_BoE_2023_TechWP,66,en,PRD-0076-P0066-U01,,openai:PRD-0076-P0066-U01:S005,,SYS.design,,proposal,,,,2acabd5ccaaf77eb05b6a51325602a267942efef553d7828653858188600b168
PC-06350,Dominik,False,en|both,both,UK_BoE_2023_TechWP,67,en,PRD-0076-P0067-U01,,openai:PRD-0076-P0067-U01:S001,claude:PRD-0076-P0067-U01:S001,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,b04a7254218d5c9a54171d8093be666c32eb4a8b0287fb122596f62cb281f11f
PC-06351,Dominik,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,68,en,PRD-0076-P0068-U01,,,claude:PRD-0076-P0068-U01:S002,,SYS.design,,proposal,,,602782b411e864ccfd01d445493dd7eb2d497697a09f07e84d9d02915efd12de
PC-06352,both,True,en|both,both,UK_BoE_2023_TechWP,68,en,PRD-0076-P0068-U01,,openai:PRD-0076-P0068-U01:S001,claude:PRD-0076-P0068-U01:S001,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,ded62f9718e2a8358506f20a42162fccb123bdb1d5a60014e6c15bc3bffaa382
PC-06353,Dominik,False,en|both,both,UK_BoE_2023_TechWP,69,en,PRD-0076-P0069-U01,PRD-0076-P0069-U01,openai:PRD-0076-P0069-U01:S002,claude:PRD-0076-P0069-U01:S002,CASH.relation,INTEROP.domestic,proposal,proposal,1.0,raw_contains,cb6a8d5f0e3865e40812ac96e3b88c7c62cfce9cdb526643e676947756036e90
PC-06354,Martin,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,69,en,PRD-0076-P0069-U01,,,claude:PRD-0076-P0069-U01:S004,,INTEROP.domestic,,proposal,,,587cb8c1339fa58f0c638a759466fa2dedeabcd9af9e25a06fffcaf23040b933
PC-06355,Dominik,False,en|both,both,UK_BoE_2023_TechWP,69,en,PRD-0076-P0069-U01,PRD-0076-P0069-U01,openai:PRD-0076-P0069-U01:S001,claude:PRD-0076-P0069-U01:S001,INTEROP.domestic,INTEROP.domestic,proposal,proposal,1.0,raw_equal,8ba2ddccf14365ef764d6faa6ea6e00bcd1cb6a2d5d608e10ec1680ec7c2556a
PC-06356,Dominik,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,69,en,PRD-0076-P0069-U01,,,claude:PRD-0076-P0069-U01:S003,,INTEROP.domestic,,proposal,,,6b3085daeb6247ee0a9ff7ef4caf71218b59c223c771d5e3f06ea7d1c9a67268
PC-06357,Martin,False,en|both,both,UK_BoE_2023_TechWP,69,en,PRD-0076-P0069-U01,PRD-0076-P0069-U01,openai:PRD-0076-P0069-U01:S003,claude:PRD-0076-P0069-U01:S005,INTEROP.domestic,SYS.design,proposal,proposal,1.0,raw_equal,6b3085daeb6247ee0a9ff7ef4caf71218b59c223c771d5e3f06ea7d1c9a67268
PC-06358,Martin,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,70,en,PRD-0076-P0070-U01,,,claude:PRD-0076-P0070-U01:S001,,CASH.relation,,proposal,,,c869c607d7b0fabef1b57b30467ec2aeacc4da68e0a4141a37e24ade0e8444ed
PC-06359,both,True,en|both,both,UK_BoE_2023_TechWP,70,en,PRD-0076-P0070-U01,,openai:PRD-0076-P0070-U01:S001,claude:PRD-0076-P0070-U01:S002,ACCESS.universal,ACCESS.universal,proposal,proposal,1.0,raw_equal,a4d9dce42155a42c352440b79c66c886dcee9db387f50ceff98048b5a031d36c
PC-06360,Dominik,False,en|both,both,UK_BoE_2023_TechWP,71,en,PRD-0076-P0071-U01,PRD-0076-P0071-U01,openai:PRD-0076-P0071-U01:S001,claude:PRD-0076-P0071-U01:S001,PROG.generic,PROG.generic,decision,decision,1.0,raw_equal,659ea105637c42f683cb4c2bd3c5914d78a24310e6f60efe34d055fa77e1088a
PC-06361,Dominik,False,en|both,both,UK_BoE_2023_TechWP,71,en,PRD-0076-P0071-U01,PRD-0076-P0071-U01,openai:PRD-0076-P0071-U01:S004,claude:PRD-0076-P0071-U01:S006,PROG.generic,PROG.generic,proposal,proposal,1.0,raw_equal,469b233d33164f2e04a6bb225564dcc67d7aa40f6464363a69adc44c651efe0c
PC-06362,Martin,False,en|both,both,UK_BoE_2023_TechWP,71,en,PRD-0076-P0071-U01,PRD-0076-P0071-U01,openai:PRD-0076-P0071-U01:S003,claude:PRD-0076-P0071-U01:S005,PROG.generic,PROG.generic,proposal,decision,1.0,raw_equal,f5b8bd3c267b05aa01677757ddd01350d341ee478b93e8e44daa75296141d8a3
PC-06363,Martin,False,en|both,both,UK_BoE_2023_TechWP,71,en,PRD-0076-P0071-U01,PRD-0076-P0071-U01,openai:PRD-0076-P0071-U01:S005,claude:PRD-0076-P0071-U01:S002,SYS.design,PROG.generic,proposal,decision,1.0,raw_equal,4e5c6a0edc1d8d63856630ef1142c60c82539c9880ce18af51e936b47b19d714
PC-06364,both,True,en|claude_only,claude_only,UK_BoE_2023_TechWP,71,en,PRD-0076-P0071-U01,,,claude:PRD-0076-P0071-U01:S004,,SYS.design,,decision,,,38c4210ef70faa3c87ad80c5e09af454d40069b3c231a41ea6a4c4821ed99b09
PC-06365,both,True,en|both,both,UK_BoE_2023_TechWP,71,en,PRD-0076-P0071-U01,,openai:PRD-0076-P0071-U01:S002,claude:PRD-0076-P0071-U01:S003,PROG.generic,SYS.design,proposal,decision,1.0,raw_equal,236241fea0d64f63479438e7fca867b49f1810957e82cb2f60579baa760907a5
PC-06366,Martin,False,en|both,both,UK_BoE_2023_TechWP,72,en,PRD-0076-P0072-U01,,openai:PRD-0076-P0072-U01:S003,claude:PRD-0076-P0072-U01:S003,PROG.generic,PROG.generic,proposal,proposal,1.0,raw_equal,f43dfba315c73c0be64aa3023a132469f46374dafde00dbfc4c07423e15ed7be
PC-06367,Martin,False,en|both,both,UK_BoE_2023_TechWP,72,en,PRD-0076-P0072-U01,,openai:PRD-0076-P0072-U01:S002,claude:PRD-0076-P0072-U01:S002,PROG.generic,PROG.generic,proposal,proposal,1.0,raw_equal,9141ef6dc071169cac19f92a9bcafabdf0d34f20212de9c2223890e33303de15
PC-06368,Martin,False,en|both,both,UK_BoE_2023_TechWP,72,en,PRD-0076-P0072-U01,,openai:PRD-0076-P0072-U01:S001,claude:PRD-0076-P0072-U01:S001,PROG.generic,PROG.generic,decision,decision,1.0,raw_equal,c64a361608e2f4e114049ea475d3e45dc94c2c95809f023750d2a17f77708171
PC-06369,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,74,en,PRD-0076-P0074-U01,,openai:PRD-0076-P0074-U01:S001,,OPS.resilience,,proposal,,,,1aa83e341761f98caa48dccfc9ea96b939c905749ee533080bfdddab227b0b56
PC-06370,Martin,False,en|both,both,UK_BoE_2023_TechWP,75,en,PRD-0076-P0075-U01,PRD-0076-P0075-U01,openai:PRD-0076-P0075-U01:S001,claude:PRD-0076-P0075-U01:S001,PROG.generic,SYS.design,proposal,decision,1.0,raw_equal,d4a36c0b24aacdf2ab97f451e6a19b63e697730ffea97f8a7429cbdbee0a76ee
PC-06371,Martin,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,75,en,PRD-0076-P0075-U01,,,claude:PRD-0076-P0075-U01:S002,,SYS.design,,decision,,,d4a36c0b24aacdf2ab97f451e6a19b63e697730ffea97f8a7429cbdbee0a76ee
PC-06372,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,76,en,PRD-0076-P0076-U01,,openai:PRD-0076-P0076-U01:S002,,OTHER.keep,,proposal,,,,8f7c86603be689ae0cac3099962e5287a602012ecb547cd6da8ebadec4be9ce4
PC-06373,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,76,en,PRD-0076-P0076-U01,,openai:PRD-0076-P0076-U01:S001,,PROG.generic,,proposal,,,,8b5c9afa87ad5132f175417210d932cf0e2d775289e1f19220fe4238b50f53ad
PC-06374,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,77,en,PRD-0076-P0077-U01,,openai:PRD-0076-P0077-U01:S001,,PROG.generic,,proposal,,,,f434e19378ad39f39a95dd4925fa46386942a3d2d895d304ece05162b351d917
PC-06375,Dominik,False,en|both,both,UK_BoE_2023_TechWP,79,en,PRD-0076-P0079-U01,PRD-0076-P0079-U01,openai:PRD-0076-P0079-U01:S003,claude:PRD-0076-P0079-U01:S001,OPS.resilience,OPS.resilience,proposal,finding,1.0,raw_equal,71c40d6d89a4cea58758a007f232abca0a802cc0481db0389bd68eaa94b3fb34
PC-06376,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,79,en,PRD-0076-P0079-U01,,openai:PRD-0076-P0079-U01:S001,,OPS.resilience,,proposal,,,,f9dfabbd042270aa69d99e2e2ccb012c1e7e7e338ccc309247518b5f3b07fddc
PC-06377,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,79,en,PRD-0076-P0079-U01,,openai:PRD-0076-P0079-U01:S002,,OPS.resilience,,proposal,,,,fd3ce4b86f8abad1504032cc7845753533422b46e7f21ecfea80fd059e037544
PC-06378,Dominik,False,en|both,both,UK_BoE_2023_TechWP,80,en,PRD-0076-P0080-U01,,openai:PRD-0076-P0080-U01:S001,claude:PRD-0076-P0080-U01:S001,PRIV.CB.visibility.opaque,PRIV.CB.visibility.opaque,proposal,decision,1.0,raw_equal,a3dfb8df2eaf81b2e7e8fe5480d2e72dbdabfa07c2ca539985d7494c0f20e5a5
PC-06379,both,True,en|both,both,UK_BoE_2023_TechWP,80,en,PRD-0076-P0080-U01,,openai:PRD-0076-P0080-U01:S002,claude:PRD-0076-P0080-U01:S002,PRIV.ANON,PRIV.ANON,proposal,decision,1.0,raw_equal,198254d7c0996269afec2f908c428f509576de65fb80588d4472f4c4359e7851
PC-06380,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,81,en,PRD-0076-P0081-U01,,openai:PRD-0076-P0081-U01:S001,,OPS.resilience,,proposal,,,,ecf7e0f2714993e9b76bd7a15e892e20371972f55ae376a8a7dbb59e9af72277
PC-06381,both,True,en|openai_only,openai_only,UK_BoE_2023_TechWP,81,en,PRD-0076-P0081-U01,,openai:PRD-0076-P0081-U01:S002,,OPS.resilience,,proposal,,,,aed2898fab382b50229ecdb59afb1fc931d0d6b53ee95228df2522b9acda4a77
PC-06382,Dominik,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,82,en,PRD-0076-P0082-U01,,,claude:PRD-0076-P0082-U01:S001,,SYS.design,,proposal,,,a910e3ec3f223b53cae7b6edec1adf4e5fa6b47219bf050644df1c972e0e05fb
PC-06383,Martin,False,en|both,both,UK_BoE_2023_TechWP,83,en,PRD-0076-P0083-U01,,openai:PRD-0076-P0083-U01:S001,claude:PRD-0076-P0083-U01:S001,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,f1c19edf9167e920529e7a81eb5241cba6d78f79487bf32458e6e2bf5bb717c3
PC-06384,both,True,en|openai_only,openai_only,UN_ESCAP_9919dd3a_2023,5,en,PRD-0078-P0005-U01,,openai:PRD-0078-P0005-U01:S001,,INST.mandate,,decision,,,,8c66818dcf2c7a3ec6914d1e6b0aac6d264c88143b9386152b7e4b8555887a67
PC-06385,Dominik,False,en|both,both,UN_ESCAP_9919dd3a_2023,8,en,PRD-0078-P0008-U01,PRD-0078-P0008-U01,openai:PRD-0078-P0008-U01:S001,claude:PRD-0078-P0008-U01:S001,SYS.design,SYS.design,proposal,proposal,1.0,raw_contains,061e433db7b8817aff79007e3013aa8312f06100df8925fb0517a7b5d28cae86
PC-06386,Martin,False,en|openai_only,openai_only,UN_ESCAP_9919dd3a_2023,19,en,PRD-0078-P0019-U01,,openai:PRD-0078-P0019-U01:S001,,SYS.design,,proposal,,,,686d7b42b4d9c4d3d74ed6b910f73ab6546d9276452f825818ec8d5706d32849
PC-06387,both,True,en|both,both,UN_ESCAP_9919dd3a_2023,19,en,PRD-0078-P0019-U01,,openai:PRD-0078-P0019-U01:S002,claude:PRD-0078-P0019-U01:S001,LEGAL.basis,LEGAL.basis,finding,finding,1.0,raw_equal,190e0da1d39e23aa8b914604bea58335d921af41982bf2f7a147ad02fb19a224
PC-06388,Martin,False,en|both,both,UN_ESCAP_ESCAP-2022-RP-National-study-central-bank-digital-currency-stablecoin-Maldives,12,en,PRD-0079-P0012-U01,PRD-0079-P0012-U01,openai:PRD-0079-P0012-U01:S001,claude:PRD-0079-P0012-U01:S001,ACCESS.universal,ACCESS.universal,proposal,proposal,1.0,normalized_container,cbc54b3d5f8dbf651a489a2f32fe4c4707005b3dc1a0a1d2c498c2002ccd74c4
PC-06389,Dominik,False,en|openai_only,openai_only,UN_ESCAP_ESCAP-2022-RP-National-study-central-bank-digital-currency-stablecoin-Maldives,13,en,PRD-0079-P0013-U01,,openai:PRD-0079-P0013-U01:S003,,AML.MON,,proposal,,,,2fc2f377a4b1e66d35e5291afb58e82e4ecf87c33d141faf4dec1b049c3a9545
PC-06390,Dominik,False,en|both,both,UN_ESCAP_ESCAP-2022-RP-National-study-central-bank-digital-currency-stablecoin-Maldives,13,en,PRD-0079-P0013-U01,PRD-0079-P0013-U01,openai:PRD-0079-P0013-U01:S002,claude:PRD-0079-P0013-U01:S001,STAB.disintermediation,STAB.disintermediation,proposal,proposal,1.0,normalized_container,56c158f3544f54e716a553b18990eb14a311f291772f92a1b364dfd4c43b1ef0
PC-06391,both,True,en|both,both,UN_ESCAP_ESCAP-2022-RP-National-study-central-bank-digital-currency-stablecoin-Maldives,13,en,PRD-0079-P0013-U01,PRD-0079-P0013-U01,openai:PRD-0079-P0013-U01:S004,claude:PRD-0079-P0013-U01:S002,INTEROP.crossborder,AML.MON,proposal,proposal,1.0,raw_equal,b5fa6d87f448388ff8f4125509a25fefc2a0ea9f913f9a9b2b8a3cf16de38d12
PC-06392,Martin,False,en|both,both,UN_ESCAP_ESCAP-2022-RP-National-study-central-bank-digital-currency-stablecoin-Maldives,13,en,PRD-0079-P0013-U01,PRD-0079-P0013-U01,openai:PRD-0079-P0013-U01:S001,claude:PRD-0079-P0013-U01:S003,OTHER.keep,INTEROP.crossborder,proposal,proposal,1.0,raw_equal,9683b93a3cbeb60d725a3f99ab29260db361a5a7bfb785bf8d0bb825f91bf248
